"","realprice1","realprice2","realprice3","realprice4","br1","br2","br3","br4","residual.price.1","residual.price.2","residual.price.3","residual.price.4","min.dist.honda","min.dist.nissan","min.dist.toyota","min.dist.vw","DIST10.honda","DIST10.nissan","DIST10.toyota","DIST10.vw","TRADEMANUFACTURER","TRADENAME","TRADEMODEL","TRADEORIGIN","TRADEBODYTP","TRADECYLINDER","CUSTLATITUDE","CUSTLONGITUDE","ZIPCODE","brand"
"1426",9.922192519,9.8337010537138,9.9243190621,10.079846498177,1,0,0,0,-0.18325655252754,-0.329905878180468,0.540541985420902,0.147540589961214,4.38622272152332,26.9643412748104,3.22376612552954,3.95674200348852,55.5235443000704,140.707574828429,139.950422415446,139.846591119666,"Honda","Honda","Accord","Asian","Coupe","4 Cyl",34.220209,-118.853211,91360,1
"1427",9.922192519,9.8337010537138,9.9243190621,10.079846498177,0,0,0,0,-0.18325655252754,-0.329905878180468,0.540541985420902,0.147540589961214,9.48280067464449,13.4666491624395,11.9828878627114,9.99804099387899,44.6544850198093,120.665029258428,131.141203786955,130.475361750643,"Bavarian Motor Works","BMW","325I","European","Sedan","6 Cyl",34.323494,-118.414266,91342,2
"1428",9.922192519,9.8337010537138,9.9243190621,10.079846498177,1,0,0,0,-0.18325655252754,-0.329905878180468,0.540541985420902,0.147540589961214,3.63647483418657,3.99731897886643,5.56897704712042,10.8524225512432,37.0978060521523,89.4054468706143,89.7357544564533,86.3993872353073,"Honda","Honda","Accord","Asian","Sedan","6 Cyl",33.800381,-117.938405,92840,1
"1429",9.922192519,9.8337010537138,9.9243190621,10.079846498177,0,0,1,0,-0.18325655252754,-0.329905878180468,0.540541985420902,0.147540589961214,12.884727370353,20.3759779011809,31.3933501296841,20.7308278057695,59.4981069638321,71.0738310758754,87.8470916720187,84.7408024978911,"Toyota","Toyota","Corolla","Asian","Sedan","4 Cyl",33.87771,-117.231605,92551,1
"1430",9.922192519,9.8337010537138,9.9243190621,10.079846498177,1,0,0,0,-0.18325655252754,-0.329905878180468,0.540541985420902,0.147540589961214,8.79202520293638,7.75215546643708,8.71140348285767,2.17766913514775,30.2663768282866,116.31850054805,115.94507176513,115.626396387418,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",34.038914,-118.435596,90064,1
"1431",9.922192519,9.8337010537138,9.9243190621,10.079846498177,0,0,0,1,-0.18325655252754,-0.329905878180468,0.540541985420902,0.147540589961214,5.45187063409093,5.10710999698784,5.44277931272144,13.9806449877318,35.446859897944,86.2821879404691,90.5598883561067,89.693697983153,"Volkswagen","Volkswagen","Passat","European","Wagon","4 Cyl",33.878469,-117.896474,92831,4
"1432",9.922192519,9.8337010537138,9.9243190621,10.079846498177,1,0,0,0,-0.18325655252754,-0.329905878180468,0.540541985420902,0.147540589961214,6.28300807365888,31.12147241664,5.21006854347995,5.87150843725103,58.2261682799242,144.638988717855,141.544837462862,141.557549692043,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",34.187981,-118.940041,91320,1
"1433",9.922192519,9.8337010537138,9.9243190621,10.079846498177,0,0,0,0,-0.18325655252754,-0.329905878180468,0.540541985420902,0.147540589961214,5.98495962237618,6.59864360776874,9.38125285665547,8.74191728028453,25.924389090729,104.185832263796,104.663957600285,104.179887264087,"General Motors","Cadillac","Deville","Domestic","Sedan","8 Cyl",33.959401,-118.221993,90280,3
"1435",9.922192519,9.8337010537138,9.9243190621,10.079846498177,1,0,0,0,-0.18325655252754,-0.329905878180468,0.540541985420902,0.147540589961214,15.6361087160182,33.0006164818267,44.6081991573393,29.7747806504391,69.5198862890759,73.0012654550227,98.8863246692582,89.7830658335355,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",33.9527,-117.0001,92223,1
"1436",9.922192519,9.8337010537138,9.9243190621,10.079846498177,0,0,1,0,-0.18325655252754,-0.329905878180468,0.540541985420902,0.147540589961214,3.79409197637982,28.6782302560242,2.75572198209499,3.38460890628319,55.7997420725608,142.156851798999,139.342180212503,139.32755342544,"Toyota","Toyota","Camry","Asian","Sedan","4 Cyl",34.17715,-118.895251,91320,3
"1437",9.900739662,9.78241633511987,9.91080928,10.2011645832,0,1,0,0,-0.615758927432622,-1.02064272132242,0.141791159766687,1.26811611575848,9.38010189830228,16.4573304322033,10.0101165335238,3.90707068114417,46.222935095886,130.216009907325,131.795117063574,131.527114496843,"Nissan","Nissan","Altima","Asian","Sedan","4 Cyl",34.196213,-118.656732,91307,2
"1438",9.900739662,9.78241633511987,9.91080928,10.2011645832,0,0,1,0,-0.615758927432622,-1.02064272132242,0.141791159766687,1.26811611575848,3.91211489643635,9.16557654756138,3.88045546984844,5.94735042755803,32.5483985954023,93.1976406464734,91.5694366293105,90.4782993468503,"Toyota","Toyota","Camry","Asian","Sedan","4 Cyl",33.818856,-118.036264,90630,3
"1440",9.900739662,9.78241633511987,9.91080928,10.2011645832,1,0,0,0,-0.615758927432622,-1.02064272132242,0.141791159766687,1.26811611575848,5.05135837884166,8.28468581576023,3.26261402169505,4.06669532610485,26.9168617852037,99.8711458470637,96.5884917408566,96.1720610093377,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",33.849528,-118.159068,90712,3
"1448",9.9466457687,9.9303461985,9.94306856715,10.0373586399728,0,0,0,0,0.198130918231899,-1.17923382782561,0.757156607180107,-0.285201048397528,8.48106731257179,2.78815707411482,4.32418165803911,8.52765280436901,32.077481110774,110.934739652706,118.561375170043,117.909094117838,"Kia","Kia","Sephia","Asian","Sedan","4 Cyl",34.168932,-118.288685,91201,2
"1449",9.9466457687,9.9303461985,9.94306856715,10.0373586399728,0,0,0,0,0.198130918231899,-1.17923382782561,0.757156607180107,-0.285201048397528,1.45533480980888,8.24027158824393,1.420948491559,8.03149306578619,32.0365252946709,92.0293099730231,91.960781758083,91.3202363906272,"Ford","Ford","Escort","Domestic","Sedan","4 Cyl",33.848531,-118.010469,90620,1
"1450",9.9466457687,9.9303461985,9.94306856715,10.0373586399728,0,0,1,0,0.198130918231899,-1.17923382782561,0.757156607180107,-0.285201048397528,7.0140973791037,6.89631886384123,7.18576729371485,9.76826937726767,23.7419973286612,102.388583918764,102.496550905074,102.001964592868,"Toyota","Toyota","Corolla","Asian","Sedan","4 Cyl",33.937169,-118.19236,90280,3
"1451",9.9466457687,9.9303461985,9.94306856715,10.0373586399728,1,0,0,0,0.198130918231899,-1.17923382782561,0.757156607180107,-0.285201048397528,9.83771699050065,14.6407798657507,11.3050491942155,2.42780606071903,43.1733288928431,128.167392759277,128.478503585699,128.241526957445,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",34.148886,-118.632661,91302,1
"1452",9.9466457687,9.9303461985,9.94306856715,10.0373586399728,1,0,0,0,0.198130918231899,-1.17923382782561,0.757156607180107,-0.285201048397528,6.44915747855111,12.4406235482351,5.64784911173806,1.93905619989438,32.2609210328918,96.9057113353644,96.0278281898537,90.8098022089218,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",33.780053,-118.109772,90815,1
"1453",9.9466457687,9.9303461985,9.94306856715,10.0373586399728,0,0,0,0,0.198130918231899,-1.17923382782561,0.757156607180107,-0.285201048397528,16.4449293507315,19.2276895404177,1.92932299198092,0.74632989979662,30.7301756272389,88.4908501941151,102.923371357055,101.798588610048,"Chrysler","Chrysler","Sebring","Domestic","Convertible","6 Cyl",34.086964,-117.878557,91723,1
"1454",9.9466457687,9.9303461985,9.94306856715,10.0373586399728,0,0,1,0,0.198130918231899,-1.17923382782561,0.757156607180107,-0.285201048397528,7.63834200058699,8.87722884519389,3.21105364129374,7.21902013846274,24.9994099721303,99.2021260898728,98.5670156896742,98.0537502248103,"Toyota","Toyota","Camry","Asian","Sedan","4 Cyl",33.896437,-118.139297,90706,3
"1455",9.9466457687,9.9303461985,9.94306856715,10.0373586399728,1,0,0,0,0.198130918231899,-1.17923382782561,0.757156607180107,-0.285201048397528,11.3107314489727,30.8327059285733,44.0185799671099,26.0919381703502,69.5752430297942,69.4494738710417,95.3702598776697,93.3931193753022,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",34.006778,-117.057246,92399,1
"1484",9.8946517092316,9.953554045,9.891111281,10.0539561720278,0,0,0,0,-0.298429412210089,-1.18638360137391,-0.256341726964225,-0.178359730930012,3.50141889678625,4.16334491512683,5.49383724463123,10.6867146976969,36.9914890308556,89.5101952667373,89.8408599282209,86.4772881230832,"Mazda","Mazda","6","Asian","Wagon","6 Cyl",33.800092,-117.941516,92840,1
"1485",9.8946517092316,9.953554045,9.891111281,10.0539561720278,1,0,0,0,-0.298429412210089,-1.18638360137391,-0.256341726964225,-0.178359730930012,1.85640534728107,3.88473097667221,7.30589340315542,2.68651792553581,30.13937406356,111.391183412945,104.940390599262,104.785927548229,"Honda","Honda","Civic","Asian","Sedan","4 Cyl",33.869139,-118.374956,90278,1
"1486",9.8946517092316,9.953554045,9.891111281,10.0539561720278,0,0,0,0,-0.298429412210089,-1.18638360137391,-0.256341726964225,-0.178359730930012,7.50531251961886,2.88532942057085,8.9581028636818,13.5492776875053,33.2435018609038,105.774640045779,113.945171437508,113.221888580582,"Ford","Ford","Mustang","Domestic","Coupe","6 Cyl",34.132885,-118.201032,90041,1
"1487",9.8946517092316,9.953554045,9.891111281,10.0539561720278,0,0,0,1,-0.298429412210089,-1.18638360137391,-0.256341726964225,-0.178359730930012,7.35137213199227,8.29251560030697,9.48794907563905,3.77354494216583,28.343425078814,114.54280177302,113.936837695127,113.608362142625,"Volkswagen","Volkswagen","Jetta","European","Sedan","5 Cyl",34.019685,-118.406371,90034,4
"1488",9.8946517092316,9.953554045,9.891111281,10.0539561720278,0,0,0,1,-0.298429412210089,-1.18638360137391,-0.256341726964225,-0.178359730930012,5.35853813555247,10.5584788646489,9.26378916307596,4.74478563526192,42.3929529129517,123.45498539028,128.8404972913,128.379066549597,"Volkswagen","Volkswagen","Jetta","European","Sedan","4 Cyl",34.230457,-118.511217,91325,4
"1505",9.922192519,9.8337010537138,9.9243190621,10.079846498177,0,0,1,0,-0.18325655252754,-0.329905878180468,0.540541985420902,0.147540589961214,6.65895645075631,9.98015715060943,1.29964905241347,4.5763325903897,27.6691763031875,98.0262398901433,95.8309672309712,95.3516043184906,"Toyota","Toyota","Camry","Asian","Sedan","4 Cyl",33.856478,-118.123154,90713,3
"1506",9.922192519,9.8337010537138,9.9243190621,10.079846498177,0,0,0,0,-0.18325655252754,-0.329905878180468,0.540541985420902,0.147540589961214,2.70273500457022,3.14666513340876,9.11849905660573,14.8923452688105,41.1025769498977,93.2469161658527,93.5611289274808,79.6395093559996,"General Motors","Chevrolet","Astro","Domestic","Van","6 Cyl",33.710874,-117.882556,92707,1
"1507",9.922192519,9.8337010537138,9.9243190621,10.079846498177,1,0,0,0,-0.18325655252754,-0.329905878180468,0.540541985420902,0.147540589961214,9.92774476720523,11.6514536250449,26.9147589562981,10.9973887295333,50.4860797816485,69.0215400370617,84.936272369593,83.157777777081,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",33.937528,-117.408167,92504,1
"1508",9.922192519,9.8337010537138,9.9243190621,10.079846498177,0,0,0,0,-0.18325655252754,-0.329905878180468,0.540541985420902,0.147540589961214,4.64486578286652,5.81899631384854,10.4676124122294,6.2356725631542,29.3897206337847,107.923439343221,107.579827366394,107.169050783305,"Chrysler","Chrysler","Pacifica","Domestic","Sport Utility","6 Cyl",33.972616,-118.290593,90044,2
"1509",9.900739662,9.78241633511987,9.91080928,10.2011645832,0,1,0,0,-0.615758927432622,-1.02064272132242,0.141791159766687,1.26811611575848,4.28421329230313,20.3559110526823,18.8584474673415,16.2502819934388,51.5743416268665,125.60076273922,138.003319304723,137.306012931061,"Nissan","Nissan","Altima","Asian","Sedan","4 Cyl",34.416033,-118.466307,91351,1
"1510",9.900739662,9.78241633511987,9.91080928,10.2011645832,1,0,0,0,-0.615758927432622,-1.02064272132242,0.141791159766687,1.26811611575848,1.69534157610319,3.84084003385948,3.10246768369024,2.44381300688531,35.2620515098365,117.595802605821,121.712462379394,121.245765239605,"Honda","Honda","Civic","Asian","Sedan","4 Cyl",34.150405,-118.426216,91423,1
"1512",9.900739662,9.78241633511987,9.91080928,10.2011645832,1,0,0,0,-0.615758927432622,-1.02064272132242,0.141791159766687,1.26811611575848,5.33504666477325,20.4166277863747,18.9299830344236,16.5644534509797,51.3741489812222,124.780232087608,137.729906868704,137.007204050196,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",34.420959,-118.446737,91387,1
"1513",9.900739662,9.78241633511987,9.91080928,10.2011645832,0,0,1,0,-0.615758927432622,-1.02064272132242,0.141791159766687,1.26811611575848,6.81886016391715,31.7489160799074,5.82690934754897,6.43375532176247,58.5800730389067,145.196394507929,141.687060713151,141.71960358617,"Toyota","Toyota","Camry","Asian","Sedan","4 Cyl",34.180915,-118.952991,91320,1
"1514",9.900739662,9.78241633511987,9.91080928,10.2011645832,0,0,0,0,-0.615758927432622,-1.02064272132242,0.141791159766687,1.26811611575848,23.3210773204341,24.8153217304672,27.944509618148,30.4006935897789,60.6573196755237,83.3238010822382,92.387041768026,79.9543403945395,"General Motors","Chevrolet","Silverado Classic 1500","Domestic","Pickup","8 Cyl",33.697376,-117.214857,92584,2
"1515",9.900739662,9.78241633511987,9.91080928,10.2011645832,0,0,0,0,-0.615758927432622,-1.02064272132242,0.141791159766687,1.26811611575848,6.00529765245161,11.1827230401503,6.07645463332786,0.966155429052818,31.1124894745466,99.1061236708631,97.3770003343973,92.2217606754533,"Ford","Ford","Explorer","Domestic","Sport Utility","6 Cyl",33.77963,-118.151371,90804,3
"1516",9.900739662,9.78241633511987,9.91080928,10.2011645832,0,0,1,0,-0.615758927432622,-1.02064272132242,0.141791159766687,1.26811611575848,3.79971277159123,6.36616273859727,3.86297453792558,5.3469713183294,25.368350617932,101.728963531983,98.2148473454157,97.8327044541386,"Toyota","Toyota","Camry","Asian","Sedan","4 Cyl",33.85914,-118.193034,90805,3
"1517",9.900739662,9.78241633511987,9.91080928,10.2011645832,0,0,1,0,-0.615758927432622,-1.02064272132242,0.141791159766687,1.26811611575848,7.04109411675603,20.7064134414924,19.2461134842912,17.2699893148598,51.1699477500826,123.515192930818,137.376157356038,136.611991756053,"Toyota","Toyota","Camry","Asian","Sedan","4 Cyl",34.429878,-118.415634,91387,1
"1518",9.900739662,9.78241633511987,9.91080928,10.2011645832,1,0,0,0,-0.615758927432622,-1.02064272132242,0.141791159766687,1.26811611575848,7.89385611501938,12.8339043423487,3.74482162583981,12.1137654797585,24.1290520141455,96.9685044394068,100.591336041143,99.9096559588215,"Honda","Honda","Accord","Asian","Sedan","6 Cyl",33.961247,-118.083292,90670,1
"1519",9.900739662,9.78241633511987,9.91080928,10.2011645832,0,1,0,0,-0.615758927432622,-1.02064272132242,0.141791159766687,1.26811611575848,5.16855511096671,8.4123243772796,6.91230699085807,4.378189463153,40.3366274548295,119.497169331366,126.924313669838,126.356865935113,"Nissan","Nissan","Altima","Asian","Sedan","4 Cyl",34.242557,-118.427937,91331,2
"1520",9.900739662,9.78241633511987,9.91080928,10.2011645832,0,0,0,0,-0.615758927432622,-1.02064272132242,0.141791159766687,1.26811611575848,4.33300172372054,1.80824814762962,8.7102916414146,14.2575032137065,37.9401347745087,88.6192386955158,88.9395135785182,83.5492354491555,"General Motors","Chevrolet","Tahoe","Domestic","Sport Utility","8 Cyl",33.783977,-117.87407,92868,1
"1535",9.9466457687,9.9303461985,9.94306856715,10.0373586399728,0,0,1,0,0.198130918231899,-1.17923382782561,0.757156607180107,-0.285201048397528,5.02716091420112,5.11224522701901,10.5037303902821,3.18276786508377,30.0014093944354,111.165651363405,108.677171748169,108.378814212212,"Toyota","Toyota","Camry","Asian","Sedan","4 Cyl",33.95241,-118.356864,90301,1
"1569",9.8946517092316,9.953554045,9.891111281,10.0539561720278,0,0,0,0,-0.298429412210089,-1.18638360137391,-0.256341726964225,-0.178359730930012,9.95554873354665,1.17043507157797,1.94193302791671,25.5738668631759,41.2631631557192,95.4065328154624,95.688412250866,70.2195508091503,"Mercedes-Benz","Mercedes-Benz","300SEL","European","Sedan","6 Cyl",33.616564,-117.718007,92637,3
"1570",9.8946517092316,9.953554045,9.891111281,10.0539561720278,1,0,0,0,-0.298429412210089,-1.18638360137391,-0.256341726964225,-0.178359730930012,6.73507888651557,5.93353125830403,7.12286125480363,4.49781359792599,29.2744325047252,114.421518930144,115.36312741626,114.978406321965,"Honda","Honda","Civic","Asian","Coupe","4 Cyl",34.052866,-118.395284,90035,1
"1571",9.8946517092316,9.953554045,9.891111281,10.0539561720278,0,0,0,0,-0.298429412210089,-1.18638360137391,-0.256341726964225,-0.178359730930012,4.4460852144886,9.26800455278389,7.89641406890896,3.70170530869259,41.2594044775467,121.832809633619,127.779094082584,127.284087573868,"Chrysler","Jeep","Cherokee","Domestic","Sport Utility","6 Cyl",34.229298,-118.479658,91343,1
"1572",9.8946517092316,9.953554045,9.891111281,10.0539561720278,0,1,0,0,-0.298429412210089,-1.18638360137391,-0.256341726964225,-0.178359730930012,6.88802338635198,12.2749842998075,11.3107941136213,2.22176589004492,42.9406767146516,125.983623707577,128.984111092839,128.630092029549,"Nissan","Nissan","Sentra","Asian","Sedan","4 Cyl",34.195649,-118.574154,91306,2
"1574",9.8946517092316,9.953554045,9.891111281,10.0539561720278,0,0,0,0,-0.298429412210089,-1.18638360137391,-0.256341726964225,-0.178359730930012,1.36027373741252,5.44786039912759,1.28853043224076,6.99303119618693,26.2231378396837,105.599097922959,99.5075409204951,98.3055329003233,"Chrysler","Dodge","Durango","Domestic","Sport Utility","8 Cyl",33.815234,-118.271296,90745,3
"1575",9.8946517092316,9.953554045,9.891111281,10.0539561720278,0,0,1,0,-0.298429412210089,-1.18638360137391,-0.256341726964225,-0.178359730930012,5.8524856221575,10.0917991487588,5.82735207364561,8.1962326430028,30.6477682262794,106.063708707352,103.690348838938,95.2673006444925,"Toyota","Toyota","Corolla","Asian","Sedan","4 Cyl",33.744238,-118.28443,90731,3
"1576",9.8946517092316,9.953554045,9.891111281,10.0539561720278,0,0,0,0,-0.298429412210089,-1.18638360137391,-0.256341726964225,-0.178359730930012,1.72819705045681,8.49186519530478,6.84594237111539,6.6052330442063,35.6392792445736,93.6082071744804,93.9452741716637,87.2991475561129,"General Motors","Geo","Metro","Domestic","Hatchback","3 Cyl",33.769364,-118.021794,92683,3
